timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB]
2023/12/12 16:04:50.324, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:04:50.324, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:05:50.326, NVIDIA A40, 00000000:01:00.0, 545.23.08, 33, 1 %, 0 %, 46068 MiB, 45112 MiB
2023/12/12 16:05:50.328, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:05:50.329, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:05:50.329, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:05:50.330, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:05:50.331, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:05:50.332, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:05:50.333, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:06:50.334, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 9 %, 3 %, 46068 MiB, 45114 MiB
2023/12/12 16:06:50.336, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:06:50.336, NVIDIA A40, 00000000:41:00.0, 545.23.08, 53, 9 %, 6 %, 46068 MiB, 35691 MiB
2023/12/12 16:06:50.337, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:06:50.337, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:06:50.338, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:06:50.339, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:06:50.339, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:07:50.340, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 0 %, 0 %, 46068 MiB, 45114 MiB
2023/12/12 16:07:50.344, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:07:50.345, NVIDIA A40, 00000000:41:00.0, 545.23.08, 51, 1 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 16:07:50.345, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:07:50.346, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 1 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 16:07:50.346, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:07:50.347, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:07:50.347, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:08:50.348, NVIDIA A40, 00000000:01:00.0, 545.23.08, 34, 9 %, 0 %, 46068 MiB, 45113 MiB
2023/12/12 16:08:50.349, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:08:50.349, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:08:50.350, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:08:50.350, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 16:08:50.351, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:08:50.351, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:08:50.352, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:09:50.353, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 0 %, 0 %, 46068 MiB, 45113 MiB
2023/12/12 16:09:50.354, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:09:50.354, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 16:09:50.355, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:09:50.355, NVIDIA A40, 00000000:81:00.0, 545.23.08, 51, 1 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 16:09:50.356, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:09:50.356, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:09:50.357, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:10:50.358, NVIDIA A40, 00000000:01:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 45099 MiB
2023/12/12 16:10:50.358, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:10:50.359, NVIDIA A40, 00000000:41:00.0, 545.23.08, 49, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:10:50.359, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:10:50.360, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:10:50.360, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:10:50.361, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:10:50.362, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:11:50.363, NVIDIA A40, 00000000:01:00.0, 545.23.08, 34, 31 %, 8 %, 46068 MiB, 45099 MiB
2023/12/12 16:11:50.364, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:11:50.365, NVIDIA A40, 00000000:41:00.0, 545.23.08, 52, 4 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 16:11:50.365, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:11:50.366, NVIDIA A40, 00000000:81:00.0, 545.23.08, 51, 1 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 16:11:50.366, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:11:50.367, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:11:50.367, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:12:50.369, NVIDIA A40, 00000000:01:00.0, 545.23.08, 33, 12 %, 4 %, 46068 MiB, 45099 MiB
2023/12/12 16:12:50.377, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:12:50.378, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:12:50.378, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:12:50.379, NVIDIA A40, 00000000:81:00.0, 545.23.08, 51, 4 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 16:12:50.380, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:12:50.380, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:12:50.381, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:13:50.382, NVIDIA A40, 00000000:01:00.0, 545.23.08, 34, 0 %, 0 %, 46068 MiB, 45106 MiB
2023/12/12 16:13:50.383, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:13:50.383, NVIDIA A40, 00000000:41:00.0, 545.23.08, 49, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:13:50.384, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:13:50.384, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 11 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 16:13:50.385, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:13:50.385, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:13:50.386, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:14:50.388, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 4 %, 0 %, 46068 MiB, 45109 MiB
2023/12/12 16:14:50.388, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:14:50.389, NVIDIA A40, 00000000:41:00.0, 545.23.08, 51, 42 %, 30 %, 46068 MiB, 35691 MiB
2023/12/12 16:14:50.389, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:14:50.390, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:14:50.390, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:14:50.391, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:14:50.392, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:15:50.393, NVIDIA A40, 00000000:01:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 45109 MiB
2023/12/12 16:15:50.393, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:15:50.394, NVIDIA A40, 00000000:41:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:15:50.394, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:15:50.395, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 16:15:50.395, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:15:50.396, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:15:50.397, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:16:50.397, NVIDIA A40, 00000000:01:00.0, 545.23.08, 34, 1 %, 0 %, 46068 MiB, 45109 MiB
2023/12/12 16:16:50.400, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:16:50.401, NVIDIA A40, 00000000:41:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:16:50.401, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:16:50.402, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:16:50.402, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:16:50.403, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:16:50.403, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:17:50.407, NVIDIA A40, 00000000:01:00.0, 545.23.08, 33, 0 %, 0 %, 46068 MiB, 45109 MiB
2023/12/12 16:17:50.408, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:17:50.409, NVIDIA A40, 00000000:41:00.0, 545.23.08, 49, 42 %, 30 %, 46068 MiB, 35691 MiB
2023/12/12 16:17:50.409, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:17:50.410, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:17:50.410, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:17:50.411, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:17:50.411, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:18:50.413, NVIDIA A40, 00000000:01:00.0, 545.23.08, 35, 0 %, 0 %, 46068 MiB, 45107 MiB
2023/12/12 16:18:50.413, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:18:50.414, NVIDIA A40, 00000000:41:00.0, 545.23.08, 49, 13 %, 8 %, 46068 MiB, 35691 MiB
2023/12/12 16:18:50.414, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:18:50.415, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 16:18:50.415, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:18:50.416, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:18:50.417, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:19:50.417, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 1 %, 0 %, 46068 MiB, 45110 MiB
2023/12/12 16:19:50.418, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:19:50.419, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 34 %, 25 %, 46068 MiB, 35691 MiB
2023/12/12 16:19:50.419, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:19:50.420, NVIDIA A40, 00000000:81:00.0, 545.23.08, 50, 41 %, 30 %, 46068 MiB, 35691 MiB
2023/12/12 16:19:50.420, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:19:50.421, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:19:50.427, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:20:50.428, NVIDIA A40, 00000000:01:00.0, 545.23.08, 37, 5 %, 0 %, 46068 MiB, 45108 MiB
2023/12/12 16:20:50.428, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:20:50.429, NVIDIA A40, 00000000:41:00.0, 545.23.08, 51, 42 %, 30 %, 46068 MiB, 35691 MiB
2023/12/12 16:20:50.429, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:20:50.430, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 16:20:50.430, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:20:50.432, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:20:50.432, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:21:50.433, NVIDIA A40, 00000000:01:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 45108 MiB
2023/12/12 16:21:50.434, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:21:50.434, NVIDIA A40, 00000000:41:00.0, 545.23.08, 49, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 16:21:50.435, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:21:50.435, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 16:21:50.436, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:21:50.436, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:21:50.437, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:22:50.438, NVIDIA A40, 00000000:01:00.0, 545.23.08, 37, 9 %, 0 %, 46068 MiB, 45108 MiB
2023/12/12 16:22:50.439, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:22:50.439, NVIDIA A40, 00000000:41:00.0, 545.23.08, 52, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:22:50.440, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:22:50.441, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 5 %, 2 %, 46068 MiB, 35691 MiB
2023/12/12 16:22:50.441, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:22:50.442, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:22:50.442, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:23:50.444, NVIDIA A40, 00000000:01:00.0, 545.23.08, 35, 20 %, 6 %, 46068 MiB, 45110 MiB
2023/12/12 16:23:50.445, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:23:50.446, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 44 %, 32 %, 46068 MiB, 35691 MiB
2023/12/12 16:23:50.446, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:23:50.447, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 43 %, 29 %, 46068 MiB, 35691 MiB
2023/12/12 16:23:50.447, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:23:50.448, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:23:50.448, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:24:50.450, NVIDIA A40, 00000000:01:00.0, 545.23.08, 35, 12 %, 0 %, 46068 MiB, 45108 MiB
2023/12/12 16:24:50.450, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:24:50.451, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 42 %, 30 %, 46068 MiB, 35691 MiB
2023/12/12 16:24:50.451, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:24:50.452, NVIDIA A40, 00000000:81:00.0, 545.23.08, 48, 1 %, 1 %, 46068 MiB, 35691 MiB
2023/12/12 16:24:50.452, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:24:50.453, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:24:50.453, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:25:50.455, NVIDIA A40, 00000000:01:00.0, 545.23.08, 36, 0 %, 0 %, 46068 MiB, 45109 MiB
2023/12/12 16:25:50.456, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:25:50.456, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 10 %, 5 %, 46068 MiB, 35691 MiB
2023/12/12 16:25:50.457, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:25:50.457, NVIDIA A40, 00000000:81:00.0, 545.23.08, 50, 41 %, 30 %, 46068 MiB, 35691 MiB
2023/12/12 16:25:50.458, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:25:50.458, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:25:50.459, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:26:50.461, NVIDIA A40, 00000000:01:00.0, 545.23.08, 35, 5 %, 2 %, 46068 MiB, 45109 MiB
2023/12/12 16:26:50.470, NVIDIA A40, 00000000:23:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:26:50.471, NVIDIA A40, 00000000:41:00.0, 545.23.08, 48, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:26:50.472, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:26:50.472, NVIDIA A40, 00000000:81:00.0, 545.23.08, 51, 28 %, 20 %, 46068 MiB, 35691 MiB
2023/12/12 16:26:50.473, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:26:50.474, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:26:50.475, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:27:50.476, NVIDIA A40, 00000000:01:00.0, 545.23.08, 33, 0 %, 0 %, 46068 MiB, 45109 MiB
2023/12/12 16:27:50.478, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:27:50.479, NVIDIA A40, 00000000:41:00.0, 545.23.08, 50, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:27:50.479, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:27:50.480, NVIDIA A40, 00000000:81:00.0, 545.23.08, 49, 0 %, 0 %, 46068 MiB, 35691 MiB
2023/12/12 16:27:50.480, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:27:50.481, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:27:50.482, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:28:50.482, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 0 %, 0 %, 46068 MiB, 45109 MiB
2023/12/12 16:28:50.486, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:28:50.486, NVIDIA A40, 00000000:41:00.0, 545.23.08, 49, 7 %, 3 %, 46068 MiB, 35691 MiB
2023/12/12 16:28:50.487, NVIDIA A40, 00000000:61:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:28:50.487, NVIDIA A40, 00000000:81:00.0, 545.23.08, 50, 4 %, 3 %, 46068 MiB, 35691 MiB
2023/12/12 16:28:50.488, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:28:50.488, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:28:50.489, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 16:29:50.490, NVIDIA A40, 00000000:01:00.0, 545.23.08, 34, 0 %, 0 %, 46068 MiB, 45110 MiB
